card_id,primary_family,compatible_family,chord,note,pitch_class,note_in_chord,fit,fit_band,fit_description
D-0028,D minor,F major,F/A/C,F4,5,true,0.762,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0028,D minor,D minor,D/F/A,D4,2,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0028,D minor,D minor,D/F/A,F4,5,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0028,D minor,D minor,D/F/A,A4,9,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0028,D minor,D minor,D/F/A,F4,5,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0029,D minor,C major,C/E/G,D4,2,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0029,D minor,C major,C/E/G,F4,5,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0029,D minor,C major,C/E/G,A4,9,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0029,D minor,F major,F/A/C,D4,2,false,0.733,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0029,D minor,F major,F/A/C,F4,5,true,0.733,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0029,D minor,F major,F/A/C,A4,9,true,0.733,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0029,D minor,D minor,D/F/A,D4,2,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0029,D minor,D minor,D/F/A,F4,5,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0029,D minor,D minor,D/F/A,A4,9,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0030,D minor,C major,C/E/G,A4,9,false,0.467,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0030,D minor,C major,C/E/G,C4,0,true,0.467,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0030,D minor,C major,C/E/G,D4,2,false,0.467,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0030,D minor,F major,F/A/C,A4,9,true,0.683,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0030,D minor,F major,F/A/C,C4,0,true,0.683,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0030,D minor,F major,F/A/C,D4,2,false,0.683,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0030,D minor,G major,G/B/D,A4,9,false,0.617,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0030,D minor,G major,G/B/D,C4,0,false,0.617,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0030,D minor,G major,G/B/D,D4,2,true,0.617,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0030,D minor,D minor,D/F/A,A4,9,true,0.883,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0030,D minor,D minor,D/F/A,C4,0,false,0.883,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0030,D minor,D minor,D/F/A,D4,2,true,0.883,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
